order_id,user_id,username,order_date,delivery_date,order_status,item_id,product_name,category,section,quantity,unit,price_per_unit,line_total,is_organic,producer_name,city,postcode
54,47,charlie.thomas47,2025-06-09,2025-06-14,fulfilled,166,Wholemeal Bread,bakery,all,6,each,2.69,16.14,False,Green Valley Farm,Bristol,BS9 1JB
54,47,charlie.thomas47,2025-06-09,2025-06-14,fulfilled,167,Cheese,dairy,all,1,each,4.68,4.68,False,Green Valley Farm,Bristol,BS9 1JB
54,47,charlie.thomas47,2025-06-09,2025-06-14,fulfilled,168,Potatoes,vegetables,all,1,kg,1.44,1.44,False,Green Valley Farm,Bristol,BS9 1JB
55,80,quinn.wilson80,2025-10-10,2025-10-15,fulfilled,169,Red Onions,vegetables,all,5,kg,1.11,5.55,False,Severn Side Produce,Bristol,BS6 7NR
55,80,quinn.wilson80,2025-10-10,2025-10-15,fulfilled,170,Carrots,vegetables,all,6,kg,1.22,7.32,False,Severn Side Produce,Bristol,BS6 7NR
55,80,quinn.wilson80,2025-10-10,2025-10-15,fulfilled,171,Kale,vegetables,all,4,each,1.49,5.96,True,Severn Side Produce,Bristol,BS6 7NR
55,80,quinn.wilson80,2025-10-10,2025-10-15,fulfilled,172,Butternut Squash,vegetables,seasonal,4,each,2.18,8.72,False,Severn Side Produce,Bristol,BS6 7NR
55,80,quinn.wilson80,2025-10-10,2025-10-15,fulfilled,173,Sourdough Loaf,bakery,all,4,each,3.43,13.72,False,Severn Side Produce,Bristol,BS6 7NR
56,33,diana.johnson33,2025-01-18,2025-01-20,fulfilled,174,Carrots,vegetables,all,4,kg,1.15,4.6,False,Bristol Organics,Bristol,BS8 2HY
57,48,grace.thomas48,2024-05-13,2024-05-18,fulfilled,175,Yoghurt,dairy,all,4,each,1.87,7.48,True,River Bend Nursery,Bristol,BS9 1JB
58,7,frank.walker7,2024-10-21,2024-10-26,fulfilled,176,Red Onions,vegetables,all,1,kg,1.08,1.08,False,Green Valley Farm,Bristol,BS2 8QD
58,7,frank.walker7,2024-10-21,2024-10-26,fulfilled,177,Strawberry Jam,preserves,all,3,each,3.22,9.66,False,Green Valley Farm,Bristol,BS2 8QD
59,55,henry.jones55,2025-07-28,2025-08-04,paid,178,Strawberries,fruits,seasonal,1,each,3.39,3.39,False,Avon Growers,Bristol,BS10 5EX
59,55,henry.jones55,2025-07-28,2025-08-04,paid,179,Raspberries,fruits,seasonal,3,each,3.74,11.22,True,Avon Growers,Bristol,BS10 5EX
59,55,henry.jones55,2025-07-28,2025-08-04,paid,180,Courgettes,vegetables,seasonal,5,each,1.63,8.15,False,Avon Growers,Bristol,BS10 5EX
59,55,henry.jones55,2025-07-28,2025-08-04,paid,181,Tomatoes,vegetables,all,1,kg,1.84,1.84,False,Avon Growers,Bristol,BS10 5EX
59,55,henry.jones55,2025-07-28,2025-08-04,paid,182,Cheese,dairy,all,4,each,4.43,17.72,False,Avon Growers,Bristol,BS10 5EX
60,48,grace.thomas48,2024-11-15,2024-11-21,fulfilled,183,Whole Milk,dairy,all,1,l,1.22,1.22,False,Bristol Organics,Bristol,BS10 5EX
61,35,quinn.smith35,2025-03-29,2025-04-04,fulfilled,184,Honey,preserves,all,1,each,4.92,4.92,True,Wye Valley Growers,Bristol,BS10 5EX
61,35,quinn.smith35,2025-03-29,2025-04-04,fulfilled,185,Honey,preserves,all,4,each,5.01,20.04,True,Wye Valley Growers,Bristol,BS10 5EX
61,35,quinn.smith35,2025-03-29,2025-04-04,fulfilled,186,Wholemeal Bread,bakery,all,4,each,2.94,11.76,False,Wye Valley Growers,Bristol,BS10 5EX
61,35,quinn.smith35,2025-03-29,2025-04-04,fulfilled,187,Wholemeal Bread,bakery,all,3,each,2.92,8.76,False,Wye Valley Growers,Bristol,BS10 5EX
62,18,frank.wilson18,2024-09-18,2024-09-21,fulfilled,188,Leeks,vegetables,seasonal,5,each,1.33,6.65,False,Wye Valley Growers,Bristol,BS1 4PJ
62,18,frank.wilson18,2024-09-18,2024-09-21,fulfilled,189,Chutney,preserves,all,6,each,3.61,21.66,False,Wye Valley Growers,Bristol,BS1 4PJ
62,18,frank.wilson18,2024-09-18,2024-09-21,fulfilled,190,Chutney,preserves,all,6,each,3.34,20.04,False,Wye Valley Growers,Bristol,BS1 4PJ
62,18,frank.wilson18,2024-09-18,2024-09-21,fulfilled,191,Honey,preserves,all,1,each,5.18,5.18,True,Wye Valley Growers,Bristol,BS1 4PJ
63,74,henry.davies74,2025-03-15,2025-03-20,fulfilled,192,Wholemeal Bread,bakery,all,2,each,2.88,5.76,False,Mendip Hills Farm,Bristol,BS7 8AT
64,80,quinn.wilson80,2025-04-16,2025-04-23,fulfilled,193,Rhubarb,fruits,seasonal,4,each,2.12,8.48,False,Bristol Organics,Bristol,BS6 7NR
64,80,quinn.wilson80,2025-04-16,2025-04-23,fulfilled,194,Red Onions,vegetables,all,3,kg,1.13,3.39,False,Bristol Organics,Bristol,BS6 7NR
64,80,quinn.wilson80,2025-04-16,2025-04-23,fulfilled,195,Potatoes,vegetables,all,1,kg,1.5,1.5,False,Bristol Organics,Bristol,BS6 7NR
64,80,quinn.wilson80,2025-04-16,2025-04-23,fulfilled,196,Chutney,preserves,all,2,each,3.64,7.28,False,Bristol Organics,Bristol,BS6 7NR
65,45,henry.roberts45,2024-12-25,2024-12-31,cancelled,197,Wholemeal Bread,bakery,all,2,each,2.83,5.66,False,Green Valley Farm,Bristol,BS3 1LZ
66,10,tara.brown10,2024-06-30,2024-07-07,fulfilled,198,Chutney,preserves,all,3,each,3.63,10.89,False,Wye Valley Growers,Bristol,BS8 2HY
66,10,tara.brown10,2024-06-30,2024-07-07,fulfilled,199,Whole Milk,dairy,all,4,l,1.15,4.6,False,Wye Valley Growers,Bristol,BS8 2HY
66,10,tara.brown10,2024-06-30,2024-07-07,fulfilled,200,Yoghurt,dairy,all,3,each,1.82,5.46,True,Wye Valley Growers,Bristol,BS8 2HY
66,10,tara.brown10,2024-06-30,2024-07-07,fulfilled,201,Cheese,dairy,all,3,each,4.48,13.44,False,Wye Valley Growers,Bristol,BS8 2HY
66,10,tara.brown10,2024-06-30,2024-07-07,fulfilled,202,Yoghurt,dairy,all,3,each,1.72,5.16,True,Wye Valley Growers,Bristol,BS8 2HY
67,12,rachel.brown12,2025-09-21,2025-09-26,fulfilled,203,Whole Milk,dairy,all,6,l,1.16,6.96,False,Avon Growers,Bristol,BS8 2HY
67,12,rachel.brown12,2025-09-21,2025-09-26,fulfilled,204,Whole Milk,dairy,all,2,l,1.25,2.5,False,Avon Growers,Bristol,BS8 2HY
67,12,rachel.brown12,2025-09-21,2025-09-26,fulfilled,205,Sourdough Loaf,bakery,all,6,each,3.35,20.1,False,Avon Growers,Bristol,BS8 2HY
67,12,rachel.brown12,2025-09-21,2025-09-26,fulfilled,206,Apples,fruits,seasonal,2,kg,1.84,3.68,True,Avon Growers,Bristol,BS8 2HY
68,57,henry.williams57,2025-06-20,2025-06-25,fulfilled,207,Yoghurt,dairy,all,3,each,1.83,5.49,True,River Bend Nursery,Bristol,BS6 7NR
68,57,henry.williams57,2025-06-20,2025-06-25,fulfilled,208,Whole Milk,dairy,all,6,l,1.18,7.08,False,River Bend Nursery,Bristol,BS6 7NR
68,57,henry.williams57,2025-06-20,2025-06-25,fulfilled,209,Cheese,dairy,all,6,each,4.45,26.7,False,River Bend Nursery,Bristol,BS6 7NR
69,33,diana.johnson33,2025-11-03,2025-11-08,paid,210,Cheese,dairy,all,3,each,4.71,14.13,False,Bristol Organics,Bristol,BS6 7NR
69,33,diana.johnson33,2025-11-03,2025-11-08,paid,211,Whole Milk,dairy,all,2,l,1.21,2.42,False,Bristol Organics,Bristol,BS6 7NR
69,33,diana.johnson33,2025-11-03,2025-11-08,paid,212,Sourdough Loaf,bakery,all,5,each,3.46,17.3,False,Bristol Organics,Bristol,BS6 7NR
69,33,diana.johnson33,2025-11-03,2025-11-08,paid,213,Leeks,vegetables,seasonal,6,each,1.33,7.98,False,Bristol Organics,Bristol,BS6 7NR
69,33,diana.johnson33,2025-11-03,2025-11-08,paid,214,Honey,preserves,all,1,each,5.07,5.07,True,Bristol Organics,Bristol,BS6 7NR
70,55,henry.jones55,2025-06-04,2025-06-07,fulfilled,215,Cheese,dairy,all,4,each,4.36,17.44,False,Cotswold Fresh,Bristol,BS5 6HX
70,55,henry.jones55,2025-06-04,2025-06-07,fulfilled,216,Courgettes,vegetables,seasonal,1,each,1.57,1.57,False,Cotswold Fresh,Bristol,BS5 6HX
71,13,sam.taylor13,2025-06-03,2025-06-10,fulfilled,217,Honey,preserves,all,2,each,5.05,10.1,True,Avon Growers,Bristol,BS9 1JB
71,13,sam.taylor13,2025-06-03,2025-06-10,fulfilled,218,Raspberries,fruits,seasonal,6,each,3.9,23.4,True,Avon Growers,Bristol,BS9 1JB
71,13,sam.taylor13,2025-06-03,2025-06-10,fulfilled,219,Broccoli,vegetables,all,6,each,1.89,11.34,True,Avon Growers,Bristol,BS9 1JB
72,53,henry.taylor53,2025-01-08,2025-01-14,fulfilled,220,Cheese,dairy,all,3,each,4.71,14.13,False,Mendip Hills Farm,Bristol,BS8 2HY
72,53,henry.taylor53,2025-01-08,2025-01-14,fulfilled,221,Honey,preserves,all,2,each,4.93,9.86,True,Mendip Hills Farm,Bristol,BS8 2HY
72,53,henry.taylor53,2025-01-08,2025-01-14,fulfilled,222,Sourdough Loaf,bakery,all,4,each,3.59,14.36,False,Mendip Hills Farm,Bristol,BS8 2HY
72,53,henry.taylor53,2025-01-08,2025-01-14,fulfilled,223,Wholemeal Bread,bakery,all,5,each,2.78,13.9,False,Mendip Hills Farm,Bristol,BS8 2HY
73,21,grace.roberts21,2024-07-23,2024-07-30,fulfilled,224,Yoghurt,dairy,all,1,each,1.84,1.84,True,Avon Growers,Bristol,BS5 6HX
73,21,grace.roberts21,2024-07-23,2024-07-30,fulfilled,225,Strawberries,fruits,seasonal,3,each,3.35,10.05,False,Avon Growers,Bristol,BS5 6HX
73,21,grace.roberts21,2024-07-23,2024-07-30,fulfilled,226,Blackberries,fruits,seasonal,5,each,3.09,15.45,True,Avon Growers,Bristol,BS5 6HX
73,21,grace.roberts21,2024-07-23,2024-07-30,fulfilled,227,Raspberries,fruits,seasonal,4,each,3.95,15.8,True,Avon Growers,Bristol,BS5 6HX
74,4,charlie.taylor4,2025-02-28,2025-03-01,fulfilled,228,Kale,vegetables,all,2,each,1.43,2.86,True,Green Valley Farm,Bristol,BS6 7NR
74,4,charlie.taylor4,2025-02-28,2025-03-01,fulfilled,229,Chutney,preserves,all,6,each,3.55,21.3,False,Green Valley Farm,Bristol,BS6 7NR
74,4,charlie.taylor4,2025-02-28,2025-03-01,fulfilled,230,Potatoes,vegetables,all,1,kg,1.47,1.47,False,Green Valley Farm,Bristol,BS6 7NR
74,4,charlie.taylor4,2025-02-28,2025-03-01,fulfilled,231,Yoghurt,dairy,all,2,each,1.85,3.7,True,Green Valley Farm,Bristol,BS6 7NR
75,61,eve.taylor61,2025-04-04,2025-04-09,fulfilled,232,Sourdough Loaf,bakery,all,5,each,3.65,18.25,False,Avon Growers,Bristol,BS2 8QD
75,61,eve.taylor61,2025-04-04,2025-04-09,fulfilled,233,Wholemeal Bread,bakery,all,1,each,2.88,2.88,False,Avon Growers,Bristol,BS2 8QD
75,61,eve.taylor61,2025-04-04,2025-04-09,fulfilled,234,Sourdough Loaf,bakery,all,1,each,3.41,3.41,False,Avon Growers,Bristol,BS2 8QD
76,80,quinn.wilson80,2025-04-13,2025-04-14,fulfilled,235,Potatoes,vegetables,all,3,kg,1.49,4.47,False,Avon Growers,Bristol,BS8 2HY
76,80,quinn.wilson80,2025-04-13,2025-04-14,fulfilled,236,Spinach,vegetables,seasonal,5,each,1.39,6.95,True,Avon Growers,Bristol,BS8 2HY
76,80,quinn.wilson80,2025-04-13,2025-04-14,fulfilled,237,Potatoes,vegetables,all,5,kg,1.57,7.85,False,Avon Growers,Bristol,BS8 2HY
76,80,quinn.wilson80,2025-04-13,2025-04-14,fulfilled,238,Chutney,preserves,all,5,each,3.5,17.5,False,Avon Growers,Bristol,BS8 2HY
76,80,quinn.wilson80,2025-04-13,2025-04-14,fulfilled,239,Tomatoes,vegetables,all,4,kg,1.87,7.48,False,Avon Growers,Bristol,BS8 2HY
77,6,henry.wilson6,2025-10-12,2025-10-16,cancelled,240,Wholemeal Bread,bakery,all,2,each,2.87,5.74,False,Avon Growers,Bristol,BS5 6HX
77,6,henry.wilson6,2025-10-12,2025-10-16,cancelled,241,Pears,fruits,seasonal,2,kg,1.91,3.82,False,Avon Growers,Bristol,BS5 6HX
77,6,henry.wilson6,2025-10-12,2025-10-16,cancelled,242,Apples,fruits,seasonal,6,kg,1.79,10.74,True,Avon Growers,Bristol,BS5 6HX
78,62,sam.walker62,2025-10-08,2025-10-10,paid,243,Apples,fruits,seasonal,2,kg,1.87,3.74,True,Wye Valley Growers,Bristol,BS2 8QD
79,41,grace.thomas41,2024-11-13,2024-11-18,fulfilled,244,Strawberry Jam,preserves,all,2,each,3.13,6.26,False,Wye Valley Growers,Bristol,BS9 1JB
79,41,grace.thomas41,2024-11-13,2024-11-18,fulfilled,245,Carrots,vegetables,all,6,kg,1.18,7.08,False,Wye Valley Growers,Bristol,BS9 1JB
79,41,grace.thomas41,2024-11-13,2024-11-18,fulfilled,246,Butternut Squash,vegetables,seasonal,4,each,2.29,9.16,False,Wye Valley Growers,Bristol,BS9 1JB
80,57,henry.williams57,2025-01-30,2025-02-02,cancelled,247,Wholemeal Bread,bakery,all,3,each,2.88,8.64,False,Wye Valley Growers,Bristol,BS8 2HY
80,57,henry.williams57,2025-01-30,2025-02-02,cancelled,248,Carrots,vegetables,all,4,kg,1.21,4.84,False,Wye Valley Growers,Bristol,BS8 2HY
80,57,henry.williams57,2025-01-30,2025-02-02,cancelled,249,Wholemeal Bread,bakery,all,3,each,2.75,8.25,False,Wye Valley Growers,Bristol,BS8 2HY
81,11,rachel.jones11,2024-12-01,2024-12-07,fulfilled,250,Kale,vegetables,all,4,each,1.43,5.72,True,Severn Side Produce,Bristol,BS8 2HY
81,11,rachel.jones11,2024-12-01,2024-12-07,fulfilled,251,Kale,vegetables,all,5,each,1.57,7.85,True,Severn Side Produce,Bristol,BS8 2HY
82,36,alice.jones36,2025-10-16,2025-10-23,partially_fulfilled,252,Yoghurt,dairy,all,6,each,1.74,10.44,True,Severn Side Produce,Bristol,BS2 8QD
82,36,alice.jones36,2025-10-16,2025-10-23,partially_fulfilled,253,Yoghurt,dairy,all,6,each,1.85,11.1,True,Severn Side Produce,Bristol,BS2 8QD
82,36,alice.jones36,2025-10-16,2025-10-23,partially_fulfilled,254,Cheese,dairy,all,2,each,4.63,9.26,False,Severn Side Produce,Bristol,BS2 8QD
83,47,charlie.thomas47,2025-01-05,2025-01-09,partially_fulfilled,255,Kale,vegetables,all,4,each,1.54,6.16,True,Cotswold Fresh,Bristol,BS1 4PJ
83,47,charlie.thomas47,2025-01-05,2025-01-09,partially_fulfilled,256,Wholemeal Bread,bakery,all,3,each,2.77,8.31,False,Cotswold Fresh,Bristol,BS1 4PJ
83,47,charlie.thomas47,2025-01-05,2025-01-09,partially_fulfilled,257,Broccoli,vegetables,all,1,each,1.81,1.81,True,Cotswold Fresh,Bristol,BS1 4PJ
83,47,charlie.thomas47,2025-01-05,2025-01-09,partially_fulfilled,258,Wholemeal Bread,bakery,all,4,each,2.92,11.68,False,Cotswold Fresh,Bristol,BS1 4PJ
84,16,leo.davies16,2024-09-25,2024-10-02,fulfilled,259,Strawberry Jam,preserves,all,2,each,3.08,6.16,False,Green Valley Farm,Bristol,BS8 2HY
84,16,leo.davies16,2024-09-25,2024-10-02,fulfilled,260,Blackberries,fruits,seasonal,2,each,3.33,6.66,True,Green Valley Farm,Bristol,BS8 2HY
84,16,leo.davies16,2024-09-25,2024-10-02,fulfilled,261,Cheese,dairy,all,6,each,4.71,28.26,False,Green Valley Farm,Bristol,BS8 2HY
84,16,leo.davies16,2024-09-25,2024-10-02,fulfilled,262,Chutney,preserves,all,3,each,3.57,10.71,False,Green Valley Farm,Bristol,BS8 2HY
84,16,leo.davies16,2024-09-25,2024-10-02,fulfilled,263,Yoghurt,dairy,all,3,each,1.86,5.58,True,Green Valley Farm,Bristol,BS8 2HY
85,23,isla.williams23,2025-01-05,2025-01-10,fulfilled,264,Tomatoes,vegetables,all,3,kg,1.81,5.43,False,Cotswold Fresh,Bristol,BS4 3EW
85,23,isla.williams23,2025-01-05,2025-01-10,fulfilled,265,Sourdough Loaf,bakery,all,5,each,3.63,18.15,False,Cotswold Fresh,Bristol,BS4 3EW
86,9,charlie.evans9,2024-11-12,2024-11-16,cancelled,266,Potatoes,vegetables,all,2,kg,1.57,3.14,False,Severn Side Produce,Bristol,BS8 2HY
86,9,charlie.evans9,2024-11-12,2024-11-16,cancelled,267,Red Onions,vegetables,all,4,kg,1.12,4.48,False,Severn Side Produce,Bristol,BS8 2HY
86,9,charlie.evans9,2024-11-12,2024-11-16,cancelled,268,Honey,preserves,all,5,each,5.07,25.35,True,Severn Side Produce,Bristol,BS8 2HY
86,9,charlie.evans9,2024-11-12,2024-11-16,cancelled,269,Potatoes,vegetables,all,4,kg,1.5,6.0,False,Severn Side Produce,Bristol,BS8 2HY
87,8,eve.taylor8,2024-05-07,2024-05-12,fulfilled,270,Red Onions,vegetables,all,3,kg,1.15,3.45,False,Cotswold Fresh,Bristol,BS3 1LZ
87,8,eve.taylor8,2024-05-07,2024-05-12,fulfilled,271,Courgettes,vegetables,seasonal,1,each,1.56,1.56,False,Cotswold Fresh,Bristol,BS3 1LZ
87,8,eve.taylor8,2024-05-07,2024-05-12,fulfilled,272,Strawberries,fruits,seasonal,3,each,3.37,10.11,False,Cotswold Fresh,Bristol,BS3 1LZ
88,39,eve.williams39,2025-09-21,2025-09-26,fulfilled,273,Yoghurt,dairy,all,3,each,1.86,5.58,True,Cotswold Fresh,Bristol,BS3 1LZ
88,39,eve.williams39,2025-09-21,2025-09-26,fulfilled,274,Apples,fruits,seasonal,1,kg,1.72,1.72,True,Cotswold Fresh,Bristol,BS3 1LZ
89,74,henry.davies74,2024-09-28,2024-10-04,fulfilled,275,Cheese,dairy,all,6,each,4.52,27.12,False,Severn Side Produce,Bristol,BS10 5EX
89,74,henry.davies74,2024-09-28,2024-10-04,fulfilled,276,Blackberries,fruits,seasonal,4,each,3.12,12.48,True,Severn Side Produce,Bristol,BS10 5EX
89,74,henry.davies74,2024-09-28,2024-10-04,fulfilled,277,Pears,fruits,seasonal,3,kg,1.99,5.97,False,Severn Side Produce,Bristol,BS10 5EX
89,74,henry.davies74,2024-09-28,2024-10-04,fulfilled,278,Broccoli,vegetables,all,4,each,1.88,7.52,True,Severn Side Produce,Bristol,BS10 5EX
89,74,henry.davies74,2024-09-28,2024-10-04,fulfilled,279,Sourdough Loaf,bakery,all,5,each,3.38,16.9,False,Severn Side Produce,Bristol,BS10 5EX
90,41,grace.thomas41,2024-12-19,2024-12-23,fulfilled,280,Carrots,vegetables,all,3,kg,1.19,3.57,False,Bristol Organics,Bristol,BS6 7NR
90,41,grace.thomas41,2024-12-19,2024-12-23,fulfilled,281,Tomatoes,vegetables,all,3,kg,1.88,5.64,False,Bristol Organics,Bristol,BS6 7NR
90,41,grace.thomas41,2024-12-19,2024-12-23,fulfilled,282,Red Onions,vegetables,all,2,kg,1.15,2.3,False,Bristol Organics,Bristol,BS6 7NR
91,21,grace.roberts21,2024-12-01,2024-12-06,fulfilled,283,Sourdough Loaf,bakery,all,4,each,3.63,14.52,False,Cotswold Fresh,Bristol,BS4 3EW
91,21,grace.roberts21,2024-12-01,2024-12-06,fulfilled,284,Potatoes,vegetables,all,4,kg,1.5,6.0,False,Cotswold Fresh,Bristol,BS4 3EW
91,21,grace.roberts21,2024-12-01,2024-12-06,fulfilled,285,Broccoli,vegetables,all,5,each,1.87,9.35,True,Cotswold Fresh,Bristol,BS4 3EW
91,21,grace.roberts21,2024-12-01,2024-12-06,fulfilled,286,Rhubarb,fruits,seasonal,5,each,2.18,10.9,False,Cotswold Fresh,Bristol,BS4 3EW
92,61,eve.taylor61,2024-10-19,2024-10-24,fulfilled,287,Wholemeal Bread,bakery,all,4,each,2.76,11.04,False,Severn Side Produce,Bristol,BS2 8QD
92,61,eve.taylor61,2024-10-19,2024-10-24,fulfilled,288,Sourdough Loaf,bakery,all,3,each,3.52,10.56,False,Severn Side Produce,Bristol,BS2 8QD
93,10,tara.brown10,2025-01-30,2025-02-04,fulfilled,289,Carrots,vegetables,all,2,kg,1.26,2.52,False,Mendip Hills Farm,Bristol,BS9 1JB
93,10,tara.brown10,2025-01-30,2025-02-04,fulfilled,290,Yoghurt,dairy,all,5,each,1.88,9.4,True,Mendip Hills Farm,Bristol,BS9 1JB
93,10,tara.brown10,2025-01-30,2025-02-04,fulfilled,291,Broccoli,vegetables,all,5,each,1.9,9.5,True,Mendip Hills Farm,Bristol,BS9 1JB
93,10,tara.brown10,2025-01-30,2025-02-04,fulfilled,292,Cheese,dairy,all,1,each,4.34,4.34,False,Mendip Hills Farm,Bristol,BS9 1JB
93,10,tara.brown10,2025-01-30,2025-02-04,fulfilled,293,Strawberry Jam,preserves,all,5,each,3.19,15.95,False,Mendip Hills Farm,Bristol,BS9 1JB
94,78,rachel.williams78,2025-06-11,2025-06-13,fulfilled,294,Wholemeal Bread,bakery,all,5,each,2.75,13.75,False,River Bend Nursery,Bristol,BS10 5EX
94,78,rachel.williams78,2025-06-11,2025-06-13,fulfilled,295,Strawberry Jam,preserves,all,4,each,3.27,13.08,False,River Bend Nursery,Bristol,BS10 5EX
95,39,eve.williams39,2025-05-01,2025-05-08,fulfilled,296,Honey,preserves,all,6,each,5.19,31.14,True,Bristol Organics,Bristol,BS6 7NR
95,39,eve.williams39,2025-05-01,2025-05-08,fulfilled,297,Strawberry Jam,preserves,all,4,each,3.12,12.48,False,Bristol Organics,Bristol,BS6 7NR
95,39,eve.williams39,2025-05-01,2025-05-08,fulfilled,298,Red Onions,vegetables,all,6,kg,1.05,6.3,False,Bristol Organics,Bristol,BS6 7NR
95,39,eve.williams39,2025-05-01,2025-05-08,fulfilled,299,Strawberry Jam,preserves,all,6,each,3.27,19.62,False,Bristol Organics,Bristol,BS6 7NR
96,49,peter.taylor49,2024-05-31,2024-06-07,fulfilled,300,Sourdough Loaf,bakery,all,4,each,3.38,13.52,False,Bristol Organics,Bristol,BS1 4PJ
96,49,peter.taylor49,2024-05-31,2024-06-07,fulfilled,301,Whole Milk,dairy,all,5,l,1.23,6.15,False,Bristol Organics,Bristol,BS1 4PJ
97,61,eve.taylor61,2024-03-04,2024-03-10,fulfilled,302,Wholemeal Bread,bakery,all,2,each,2.79,5.58,False,River Bend Nursery,Bristol,BS4 3EW
97,61,eve.taylor61,2024-03-04,2024-03-10,fulfilled,303,Wholemeal Bread,bakery,all,6,each,2.88,17.28,False,River Bend Nursery,Bristol,BS4 3EW
97,61,eve.taylor61,2024-03-04,2024-03-10,fulfilled,304,Rhubarb,fruits,seasonal,5,each,2.1,10.5,False,River Bend Nursery,Bristol,BS4 3EW
97,61,eve.taylor61,2024-03-04,2024-03-10,fulfilled,305,Rhubarb,fruits,seasonal,5,each,2.06,10.3,False,River Bend Nursery,Bristol,BS4 3EW
98,39,eve.williams39,2024-10-22,2024-10-28,fulfilled,306,Honey,preserves,all,6,each,4.89,29.34,True,River Bend Nursery,Bristol,BS8 2HY
98,39,eve.williams39,2024-10-22,2024-10-28,fulfilled,307,Chutney,preserves,all,5,each,3.46,17.3,False,River Bend Nursery,Bristol,BS8 2HY
98,39,eve.williams39,2024-10-22,2024-10-28,fulfilled,308,Wholemeal Bread,bakery,all,2,each,2.74,5.48,False,River Bend Nursery,Bristol,BS8 2HY
98,39,eve.williams39,2024-10-22,2024-10-28,fulfilled,309,Chutney,preserves,all,1,each,3.45,3.45,False,River Bend Nursery,Bristol,BS8 2HY
99,57,henry.williams57,2025-11-02,2025-11-05,fulfilled,310,Whole Milk,dairy,all,2,l,1.15,2.3,False,Green Valley Farm,Bristol,BS4 3EW
99,57,henry.williams57,2025-11-02,2025-11-05,fulfilled,311,Red Onions,vegetables,all,2,kg,1.05,2.1,False,Green Valley Farm,Bristol,BS4 3EW
99,57,henry.williams57,2025-11-02,2025-11-05,fulfilled,312,Red Onions,vegetables,all,6,kg,1.07,6.42,False,Green Valley Farm,Bristol,BS4 3EW
99,57,henry.williams57,2025-11-02,2025-11-05,fulfilled,313,Whole Milk,dairy,all,6,l,1.2,7.2,False,Green Valley Farm,Bristol,BS4 3EW
99,57,henry.williams57,2025-11-02,2025-11-05,fulfilled,314,Leeks,vegetables,seasonal,1,each,1.36,1.36,False,Green Valley Farm,Bristol,BS4 3EW
100,21,grace.roberts21,2025-02-20,2025-02-26,partially_fulfilled,315,Leeks,vegetables,seasonal,3,each,1.27,3.81,False,Wye Valley Growers,Bristol,BS8 2HY
100,21,grace.roberts21,2025-02-20,2025-02-26,partially_fulfilled,316,Chutney,preserves,all,1,each,3.55,3.55,False,Wye Valley Growers,Bristol,BS8 2HY
101,30,rachel.brown30,2025-07-01,2025-07-07,fulfilled,317,Broccoli,vegetables,all,1,each,1.99,1.99,True,Cotswold Fresh,Bristol,BS1 4PJ
101,30,rachel.brown30,2025-07-01,2025-07-07,fulfilled,318,Red Onions,vegetables,all,2,kg,1.15,2.3,False,Cotswold Fresh,Bristol,BS1 4PJ
101,30,rachel.brown30,2025-07-01,2025-07-07,fulfilled,319,Raspberries,fruits,seasonal,1,each,3.61,3.61,True,Cotswold Fresh,Bristol,BS1 4PJ
101,30,rachel.brown30,2025-07-01,2025-07-07,fulfilled,320,Carrots,vegetables,all,3,kg,1.17,3.51,False,Cotswold Fresh,Bristol,BS1 4PJ
102,70,isla.evans70,2025-06-20,2025-06-24,paid,321,Carrots,vegetables,all,3,kg,1.16,3.48,False,Wye Valley Growers,Bristol,BS3 1LZ
102,70,isla.evans70,2025-06-20,2025-06-24,paid,322,Courgettes,vegetables,seasonal,6,each,1.55,9.3,False,Wye Valley Growers,Bristol,BS3 1LZ
102,70,isla.evans70,2025-06-20,2025-06-24,paid,323,Raspberries,fruits,seasonal,5,each,3.87,19.35,True,Wye Valley Growers,Bristol,BS3 1LZ
103,25,mia.davies25,2024-06-28,2024-07-03,paid,324,Whole Milk,dairy,all,6,l,1.15,6.9,False,Severn Side Produce,Bristol,BS7 8AT
103,25,mia.davies25,2024-06-28,2024-07-03,paid,325,Whole Milk,dairy,all,3,l,1.25,3.75,False,Severn Side Produce,Bristol,BS7 8AT
103,25,mia.davies25,2024-06-28,2024-07-03,paid,326,Whole Milk,dairy,all,2,l,1.19,2.38,False,Severn Side Produce,Bristol,BS7 8AT
103,25,mia.davies25,2024-06-28,2024-07-03,paid,327,Whole Milk,dairy,all,3,l,1.21,3.63,False,Severn Side Produce,Bristol,BS7 8AT
103,25,mia.davies25,2024-06-28,2024-07-03,paid,328,Whole Milk,dairy,all,6,l,1.18,7.08,False,Severn Side Produce,Bristol,BS7 8AT
104,31,jack.evans31,2024-03-04,2024-03-10,fulfilled,329,Sourdough Loaf,bakery,all,6,each,3.37,20.22,False,Cotswold Fresh,Bristol,BS5 6HX
104,31,jack.evans31,2024-03-04,2024-03-10,fulfilled,330,Sourdough Loaf,bakery,all,3,each,3.54,10.62,False,Cotswold Fresh,Bristol,BS5 6HX
104,31,jack.evans31,2024-03-04,2024-03-10,fulfilled,331,Cheese,dairy,all,4,each,4.34,17.36,False,Cotswold Fresh,Bristol,BS5 6HX
104,31,jack.evans31,2024-03-04,2024-03-10,fulfilled,332,Cheese,dairy,all,4,each,4.59,18.36,False,Cotswold Fresh,Bristol,BS5 6HX
